COD_MATRICULA|ALUNO_MATRICULADO_PROX_PERIODO|ALUNO_MATRICULADO|CONDICAO_GERENCIAL|CONDICAO_IMPEDE_RENOVACAO|TIPO_INADIMPLENCIA|RISCO_INADIMPLENCIA|COD_CURSO|COD_TURNO|COD_TIPO_CURSO|CLASSE_PAGANTE_ANT|CLASSE_PAGANTE_ATU|NOVO_FIES|PRV_ANT|PRV_ATU|LATE_COMER|NOM_SITUACAO_ALUNO|NOM_SITUACAO_PERIODO_ANT|VAL_A_PAGAR|VAL_A_PAGAR_PAR|VAL_DIVIDA_MENS|VAL_DIVIDA_TOTAL|FAIXA_DE_DIVIDA|ADIMP_N_REN|CR_PER_ANT|FAIXA_APROVACAO|QTD_ACESSOS_19_2|QTD_ACESSOS_20_1|IND_INDICIO_EVASAO|CLASSIFICACAO_PROP_EVASAO|CLASSIFICACAO_PROP_RENOVACAO|ACEITE_CONTRATO|PASTA_VERMELHA|REQ_AGEND_TRANC|SAFRA
201601625901|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|412.07|0.0|0.0|0.0|SEM DIVIDA|0|8.93|7 - 100%|28.0|25.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601625911|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|660.35|0.0|0.0|0.0|SEM DIVIDA|0|5.9|4 - 41% A 60%|61.0|35.0|0|4 - Baixo|2 - Médio Alto|1|0|0|CALOURO
201601625936|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|230.97|0.0|0.0|0.0|SEM DIVIDA|0|2.67|1 - 0%|36.0|23.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|CALOURO
201601626045|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|1173.4|0.0|0.0|0.0|SEM DIVIDA|0|6.65|7 - 100%|118.0|109.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601626169|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|126.9|0.0|0.0|0.0|SEM DIVIDA|0|5.0|3 - 21% A 40%|184.0|121.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201601668937|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|897.96|0.0|0.0|0.0|SEM DIVIDA|0|7.51|7 - 100%|154.0|124.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601668996|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1100.86|0.0|0.0|0.0|SEM DIVIDA|0|8.96|7 - 100%|103.0|136.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201601669021|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|91.61|0.0|0.0|0.0|SEM DIVIDA|0|8.07|6 - 81% A 99%|69.0|61.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201601669046|1|0|8 - BAIXO PROPENSO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|3132.01|3132.01|> 1500|0|6.5|5 - 61% A 80%|175.0|125.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201601669062|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|1827.35|0.0|0.0|0.0|SEM DIVIDA|0|5.29|3 - 21% A 40%|81.0|90.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601669071|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|754.77|0.0|0.0|0.0|SEM DIVIDA|0|8.78|7 - 100%|44.0|84.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601710593|0|0|8 - BAIXO PROPENSO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|MEDIO RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|LATE COMER|Ativo|Cursado|0.0|0.0|1448.84|1799.27|> 1500|0|6.25|5 - 61% A 80%|99.0|59.0|0|2 - Médio Alto|4 - Baixo|0|0|0|VETERANO
201601710615|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|757.61|0.0|0.0|0.0|SEM DIVIDA|0|9.33|7 - 100%|29.0|22.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601710641|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|570.89|0.0|0.0|0.0|SEM DIVIDA|1|3.45|3 - 21% A 40%|22.0|21.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601710682|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1067.79|0.0|0.0|0.0|SEM DIVIDA|0|7.79|7 - 100%|83.0|56.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601710704|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|1|0|ON TIME COMER|Ativo|Cursado|1445.78|0.0|0.0|0.0|SEM DIVIDA|0|4.82|2 - 1% A 20%|83.0|59.0|0|3 - Médio Baixo|4 - Baixo|1|0|0|VETERANO
201601710747|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|635.6|0.0|0.0|0.0|SEM DIVIDA|0|6.15|5 - 61% A 80%|93.0|84.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601734344|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|214.79|0.0|0.0|0.0|SEM DIVIDA|0|7.44|7 - 100%|131.0|111.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201601734379|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|MENSALISTA|MENSALISTA|NÃO|1|1|ON TIME COMER|Ativo|Cursado|603.0|0.0|0.0|0.0|SEM DIVIDA|0|7.79|7 - 100%|50.0|41.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601734395|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|876.32|0.0|0.0|0.0|SEM DIVIDA|0|8.55|7 - 100%|204.0|153.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201601734425|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|2|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|725.38|0.0|0.0|0.0|SEM DIVIDA|0|8.07|5 - 61% A 80%|21.0|11.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602016951|0|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO GERADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|1|7.37|7 - 100%|94.0|56.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602017042|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|617.31|0.0|0.0|0.0|SEM DIVIDA|0|8.63|7 - 100%|83.0|85.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602017085|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|144.59|0.0|0.0|0.0|SEM DIVIDA|0|8.06|7 - 100%|73.0|76.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602017093|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1167.91|0.0|0.0|0.0|SEM DIVIDA|0|6.64|7 - 100%|69.0|44.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602017107|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|945.45|0.0|0.0|0.0|SEM DIVIDA|0|6.36|5 - 61% A 80%|35.0|34.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602017123|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|54.03|0.0|0.0|0.0|SEM DIVIDA|0|7.0|7 - 100%|93.0|89.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201602017166|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.71|7 - 100%|232.0|160.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602064067|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|508.48|0.0|0.0|0.0|SEM DIVIDA|0|8.12|7 - 100%|63.0|41.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602064156|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|387.95|0.0|0.0|0.0|SEM DIVIDA|0|5.91|5 - 61% A 80%|94.0|87.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602102406|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|1|1|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|263.58|0.0|0.0|0.0|SEM DIVIDA|0|7.8|7 - 100%|122.0|87.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602102457|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1223.18|0.0|0.0|0.0|SEM DIVIDA|0|9.0|7 - 100%|148.0|136.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602102511|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|371.52|0.0|0.0|0.0|SEM DIVIDA|0|7.25|7 - 100%|160.0|143.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602102538|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|166|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|108.33|0.0|0.0|0.0|SEM DIVIDA|0|8.02|7 - 100%|65.0|55.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602102627|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.88|7 - 100%|87.0|56.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602193771|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|INADIMPLENTE COM NEGOCIACAO|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|794.04|0.0|0.0|242.36|SEM DIVIDA|0|6.33|7 - 100%|150.0|142.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602193789|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|718.37|0.0|0.0|0.0|SEM DIVIDA|0|8.74|7 - 100%|66.0|53.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602193835|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|103.14|0.0|0.0|0.0|SEM DIVIDA|0|5.84|4 - 41% A 60%|71.0|65.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602193861|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|198.82|0.0|0.0|0.0|SEM DIVIDA|0|1.95|4 - 41% A 60%|98.0|97.0|0|1 - Alto|3 - Médio Baixo|1|0|0|VETERANO
201602194033|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|856.23|0.0|0.0|0.0|SEM DIVIDA|0|6.6|7 - 100%|92.0|66.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194106|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|11|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.33|7 - 100%|86.0|68.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194114|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|176.37|0.0|0.0|0.0|SEM DIVIDA|0|8.76|7 - 100%|78.0|99.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194131|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|837.55|0.0|0.0|0.0|SEM DIVIDA|0|8.96|7 - 100%|110.0|70.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602194157|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|274.29|0.0|0.0|18.9|SEM DIVIDA|0|6.75|7 - 100%|60.0|59.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194181|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|393.16|0.0|0.0|0.0|SEM DIVIDA|0|7.55|7 - 100%|42.0|35.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201602194203|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|1|0|ON TIME COMER|Ativo|Cursado|1906.8|0.0|0.0|0.0|SEM DIVIDA|0|8.15|7 - 100%|71.0|73.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194238|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|945.45|0.0|0.0|0.0|SEM DIVIDA|0|8.62|7 - 100%|55.0|50.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194361|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|6.4|7 - 100%|71.0|75.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602194378|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|743.15|0.0|0.0|0.0|SEM DIVIDA|0|7.32|7 - 100%|45.0|64.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194424|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.43|7 - 100%|111.0|117.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602194459|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|146.82|0.0|0.0|0.0|SEM DIVIDA|0|7.33|5 - 61% A 80%|180.0|190.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602194467|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|167.43|0.0|0.0|0.0|SEM DIVIDA|0|6.78|7 - 100%|23.0|24.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602194483|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.61|7 - 100%|121.0|108.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201602251134|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|317.19|0.0|0.0|0.0|SEM DIVIDA|0|5.35|4 - 41% A 60%|49.0|37.0|0|4 - Baixo|4 - Baixo|1|0|0|VETERANO
201602251223|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|29|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1590.13|0.0|0.0|0.0|SEM DIVIDA|0|7.73|7 - 100%|65.0|68.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602251258|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|132.57|0.0|0.0|0.0|SEM DIVIDA|0|7.33|7 - 100%|139.0|74.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201602251321|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.68|7 - 100%|113.0|135.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602251347|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|113.28|0.0|0.0|0.0|SEM DIVIDA|0|5.22|4 - 41% A 60%|93.0|81.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602251381|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|175.56|0.0|0.0|0.0|SEM DIVIDA|0|5.99|5 - 61% A 80%|60.0|72.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602260151|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|166|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|342.07|0.0|0.0|0.0|SEM DIVIDA|0|6.72|7 - 100%|238.0|204.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602275394|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|8.38|6 - 81% A 99%|102.0|80.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602293449|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|372|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|1129.14|0.0|0.0|0.0|SEM DIVIDA|0|5.37|6 - 81% A 99%|69.0|58.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602310221|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|207|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|3.3|3 - 21% A 40%|29.0|22.0|1|3 - Médio Baixo|3 - Médio Baixo|1|0|1|VETERANO
201602311676|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|7.79|6 - 81% A 99%|160.0|112.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602313148|0|0|9 - ALTO PROPENSO|INADIMPLENTE|INADIMPLENTE SEM NEGOCIACAO|BAIXO RISCO|4004|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|788.71|788.71|750-1000|0|7.61|6 - 81% A 99%|67.0|49.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602313474|1|0|9 - ALTO PROPENSO|BOLETO RENOVACAO NAO PAGO|ADIMPLENTE|SEM RISCO|4003|3|11|FIES|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|366.0|0.0|0.0|0.0|SEM DIVIDA|1|4.05|5 - 61% A 80%|66.0|52.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602346097|0|0|9 - ALTO PROPENSO|INADIMPLENTE|INADIMPLENTE COM NEGOCIACAO|ALTO RISCO|1|1|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|11722.09|15370.45|> 1500|0|6.29|7 - 100%|326.0|275.0|1|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602346127|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|894.19|0.0|0.0|0.0|SEM DIVIDA|0|7.59|7 - 100%|84.0|87.0|0|3 - Médio Baixo|3 - Médio Baixo|1|0|0|VETERANO
201602346232|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|315.5|0.0|0.0|0.0|SEM DIVIDA|0|8.16|7 - 100%|101.0|91.0|0|4 - Baixo|2 - Médio Alto|1|0|0|VETERANO
201602346241|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|4002|3|11|PROUNI|PROUNI|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|0.0|0.0|SEM DIVIDA|0|5.55|5 - 61% A 80%|119.0|93.0|0|2 - Médio Alto|3 - Médio Baixo|1|0|0|VETERANO
201602346267|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|SEM RISCO|1|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|877.93|0.0|0.0|0.0|SEM DIVIDA|0|7.74|7 - 100%|145.0|133.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201602346283|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|MEDIO RISCO|372|3|11|FIES|FIES|NÃO|0|0|ON TIME COMER|Ativo|Cursado|0.0|0.0|20.0|20.0|SEM DIVIDA|0|6.1|4 - 41% A 60%|167.0|129.0|0|3 - Médio Baixo|2 - Médio Alto|1|0|0|VETERANO
201602376999|1|1|1 - ALUNO RENOVADO|ALUNO RENOVADO|ADIMPLENTE|BAIXO RISCO|4003|3|11|MENSALISTA|MENSALISTA|NÃO|0|0|ON TIME COMER|Ativo|Cursado|19.95|0.0|0.0|0.0|SEM DIVIDA|0|5.46|6 - 81% A 99%|111.0|87.0|0|4 - Baixo|3 - Médio Baixo|1|0|0|VETERANO
